#                        -----------------wfn----------------- ------------------E_L------------------
#------------r---------- --------hf-------- --------sj-------- --------hf--------- --------sj---------
-0.22797797797797797     1.1346856271403105 1.1346856271403105 -38.497892124966206 -38.497892124966206
-0.22747747747747749     1.1379554041259239 1.1379554041259239 -38.508521144877975 -38.508521144877975
-0.22697697697697697     1.1412349691267296 1.1412349691267296 -38.519019090066330 -38.519019090066330
-0.22647647647647648     1.1445243564503860 1.1445243564503860 -38.529381538077601 -38.529381538077601
-0.22597597597597596     1.1478236004663203 1.1478236004663203 -38.539604071383067 -38.539604071383067
-0.22547547547547547     1.1511327356028835 1.1511327356028835 -38.549682279752759 -38.549682279752759
-0.22497497497497498     1.1544517963444787 1.1544517963444787 -38.559611762681506 -38.559611762681506
-0.22447447447447447     1.1577808172286541 1.1577808172286541 -38.569388131867257 -38.569388131867257
-0.22397397397397398     1.1611198328431334 1.1611198328431334 -38.579007013741716 -38.579007013741716
-0.22347347347347346     1.1644688778228363 1.1644688778228363 -38.588464052053098 -38.588464052053098
-0.22297297297297297     1.1678279868468489 1.1678279868468489 -38.597754910501259 -38.597754910501259
-0.22247247247247248     1.1711971946353303 1.1711971946353303 -38.606875275424578 -38.606875275424578
-0.22197197197197197     1.1745765359464355 1.1745765359464355 -38.615820858538989 -38.615820858538989
-0.22147147147147148     1.1779660455731589 1.1779660455731589 -38.624587399728554 -38.624587399728554
-0.22097097097097096     1.1813657583401695 1.1813657583401695 -38.633170669887477 -38.633170669887477
-0.22047047047047047     1.1847757091005922 1.1847757091005922 -38.641566473813235 -38.641566473813235
-0.21996996996996998     1.1881959327327893 1.1881959327327893 -38.649770653150611 -38.649770653150611
-0.21946946946946946     1.1916264641370784 1.1916264641370784 -38.657779089385983 -38.657779089385983
-0.21896896896896897     1.1950673382324564 1.1950673382324564 -38.665587706891607 -38.665587706891607
-0.21846846846846846     1.1985185899532611 1.1985185899532611 -38.673192476019381 -38.673192476019381
-0.21796796796796797     1.2019802542458440 1.2019802542458440 -38.680589416243514 -38.680589416243514
-0.21746746746746748     1.2054523660651948 1.2054523660651948 -38.687774599351329 -38.687774599351329
-0.21696696696696696     1.2089349603715587 1.2089349603715587 -38.694744152681878 -38.694744152681878
-0.21646646646646647     1.2124280721270309 1.2124280721270309 -38.701494262411245 -38.701494262411245
-0.21596596596596596     1.2159317362921236 1.2159317362921236 -38.708021176884074 -38.708021176884074
-0.21546546546546547     1.2194459878223491 1.2194459878223491 -38.714321209990075 -38.714321209990075
-0.21496496496496498     1.2229708616647461 1.2229708616647461 -38.720390744585181 -38.720390744585181
-0.21446446446446446     1.2265063927544344 1.2265063927544344 -38.726226235955615 -38.726226235955615
-0.21396396396396397     1.2300526160111338 1.2300526160111338 -38.731824215324387 -38.731824215324387
-0.21346346346346345     1.2336095663356950 1.2336095663356950 -38.737181293398820 -38.737181293398820
-0.21296296296296297     1.2371772786066189 1.2371772786066189 -38.742294163957993 -38.742294163957993
-0.21246246246246248     1.2407557876765720 1.2407557876765720 -38.747159607478608 -38.747159607478608
-0.21196196196196196     1.2443451283689133 1.2443451283689133 -38.751774494798241 -38.751774494798241
-0.21146146146146147     1.2479453354742016 1.2479453354742016 -38.756135790814369 -38.756135790814369
-0.21096096096096095     1.2515564437467481 1.2515564437467481 -38.760240558217419 -38.760240558217419
-0.21046046046046046     1.2551784879011445 1.2551784879011445 -38.764085961256683 -38.764085961256683
-0.20995995995995997     1.2588115026088087 1.2588115026088087 -38.767669269537052 -38.767669269537052
-0.20945945945945946     1.2624555224945637 1.2624555224945637 -38.770987861844908 -38.770987861844908
-0.20895895895895897     1.2661105821332177 1.2661105821332177 -38.774039230001328 -38.774039230001328
-0.20845845845845845     1.2697767160461657 1.2697767160461657 -38.776820982740524 -38.776820982740524
-0.20795795795795796     1.2734539586980274 1.2734539586980274 -38.779330849611696 -38.779330849611696
-0.20745745745745744     1.2771423444933008 1.2771423444933008 -38.781566684901833 -38.781566684901833
-0.20695695695695696     1.2808419077730540 1.2808419077730540 -38.783526471577446 -38.783526471577446
-0.20645645645645647     1.2845526828116465 1.2845526828116465 -38.785208325242856 -38.785208325242856
-0.20595595595595595     1.2882747038134927 1.2882747038134927 -38.786610498112545 -38.786610498112545
-0.20545545545545546     1.2920080049098623 1.2920080049098623 -38.787731382995041 -38.787731382995041
-0.20495495495495494     1.2957526201557261 1.2957526201557261 -38.788569517285666 -38.788569517285666
-0.20445445445445445     1.2995085835266638 1.2995085835266638 -38.789123586965538 -38.789123586965538
-0.20395395395395396     1.3032759289157960 1.3032759289157960 -38.789392430603783 -38.789392430603783
-0.20345345345345345     1.3070546901308107 1.3070546901308107 -38.789375043360103 -38.789375043360103
-0.20295295295295296     1.3108449008910044 1.3108449008910044 -38.789070580984600 -38.789070580984600
-0.20245245245245244     1.3146465948244361 1.3146465948244361 -38.788478363811791 -38.788478363811791
-0.20195195195195195     1.3184598054651127 1.3184598054651127 -38.787597880745288 -38.787597880745288
-0.20145145145145146     1.3222845662502702 1.3222845662502702 -38.786428793230002 -38.786428793230002
-0.20095095095095095     1.3261209105177134 1.3261209105177134 -38.784970939208193 -38.784970939208193
-0.20045045045045046     1.3299688715032536 1.3299688715032536 -38.783224337055834 -38.783224337055834
-0.19994994994994994     1.3338284823382236 1.3338284823382236 -38.781189189495471 -38.781189189495471
-0.19944944944944945     1.3376997760470832 1.3376997760470832 -38.778865887481793 -38.778865887481793
-0.19894894894894896     1.3415827855451219 1.3415827855451219 -38.776255014055970 -38.776255014055970
-0.19844844844844844     1.3454775436362576 1.3454775436362576 -38.773357348164495 -38.773357348164495
-0.19794794794794796     1.3493840830109503 1.3493840830109503 -38.770173868438675 -38.770173868438675
-0.19744744744744744     1.3533024362442037 1.3533024362442037 -38.766705756930001 -38.766705756930001
-0.19694694694694695     1.3572326357937015 1.3572326357937015 -38.762954402797405 -38.762954402797405
-0.19644644644644646     1.3611747139980555 1.3611747139980555 -38.758921405941528 -38.758921405941528
-0.19594594594594594     1.3651287030751678 1.3651287030751678 -38.754608580581547 -38.754608580581547
-0.19544544544544545     1.3690946351207371 1.3690946351207371 -38.750017958769511 -38.750017958769511
-0.19494494494494494     1.3730725421068837 1.3730725421068837 -38.745151793837820 -38.745151793837820
-0.19444444444444445     1.3770624558809266 1.3770624558809266 -38.740012563774030 -38.740012563774030
-0.19394394394394393     1.3810644081642920 1.3810644081642920 -38.734602974518623 -38.734602974518623
-0.19344344344344344     1.3850784305515822 1.3850784305515822 -38.728925963180075 -38.728925963180075
-0.19294294294294295     1.3891045545097838 1.3891045545097838 -38.722984701161849 -38.722984701161849
-0.19244244244244244     1.3931428113776485 1.3931428113776485 -38.716782597196172 -38.716782597196172
-0.19194194194194195     1.3971932323652458 1.3971932323652458 -38.710323300278603 -38.710323300278603
-0.19144144144144143     1.4012558485536484 1.4012558485536484 -38.703610702498054 -38.703610702498054
-0.19094094094094094     1.4053306908948431 1.4053306908948431 -38.696648941756145 -38.696648941756145
-0.19044044044044045     1.4094177902117713 1.4094177902117713 -38.689442404370325 -38.689442404370325
-0.18993993993993993     1.4135171771986141 1.4135171771986141 -38.681995727554465 -38.681995727554465
-0.18943943943943944     1.4176288824211982 1.4176288824211982 -38.674313801771085 -38.674313801771085
-0.18893893893893893     1.4217529363176624 1.4217529363176624 -38.666401772948667 -38.666401772948667
-0.18843843843843844     1.4258893691992847 1.4258893691992847 -38.658265044558163 -38.658265044558163
-0.18793793793793795     1.4300382112515437 1.4300382112515437 -38.649909279541966 -38.649909279541966
-0.18743743743743743     1.4341994925353605 1.4341994925353605 -38.641340402089071 -38.641340402089071
-0.18693693693693694     1.4383732429885971 1.4383732429885971 -38.632564599249719 -38.632564599249719
-0.18643643643643643     1.4425594924277465 1.4425594924277465 -38.623588322383100 -38.623588322383100
-0.18593593593593594     1.4467582705498607 1.4467582705498607 -38.614418288431004 -38.614418288431004
-0.18543543543543545     1.4509696069347295 1.4509696069347295 -38.605061481011141 -38.605061481011141
-0.18493493493493493     1.4551935310472608 1.4551935310472608 -38.595525151322697 -38.595525151322697
-0.18443443443443444     1.4594300722401552 1.4594300722401552 -38.585816818857694 -38.585816818857694
-0.18393393393393392     1.4636792597567696 1.4636792597567696 -38.575944271910863 -38.575944271910863
-0.18343343343343343     1.4679411227342916 1.4679411227342916 -38.565915567881049 -38.565915567881049
-0.18293293293293295     1.4722156902071351 1.4722156902071351 -38.555739033357135 -38.555739033357135
-0.18243243243243243     1.4765029911106218 1.4765029911106218 -38.545423263981256 -38.545423263981256
-0.18193193193193194     1.4808030542849133 1.4808030542849133 -38.534977124082189 -38.534977124082189
-0.18143143143143142     1.4851159084792238 1.4851159084792238 -38.524409746071655 -38.524409746071655
-0.18093093093093093     1.4894415823563221 1.4894415823563221 -38.513730529596465 -38.513730529596465
-0.18043043043043044     1.4937801044973036 1.4937801044973036 -38.502949140438965 -38.502949140438965
-0.17992992992992993     1.4981315034066336 1.4981315034066336 -38.492075509159008 -38.492075509159008
-0.17942942942942944     1.5024958075175270 1.5024958075175270 -38.481119829469570 -38.481119829469570
-0.17892892892892892     1.5068730451975678 1.5068730451975678 -38.470092556339473 -38.470092556339473
-0.17842842842842843     1.5112632447546794 1.5112632447546794 -38.459004403815342 -38.459004403815342
-0.17792792792792794     1.5156664344433426 1.5156664344433426 -38.447866342556061 -38.447866342556061
-0.17742742742742743     1.5200826424711786 1.5200826424711786 -38.436689597072323 -38.436689597072323
-0.17692692692692694     1.5245118970057967 1.5245118970057967 -38.425485642664150 -38.425485642664150
-0.17642642642642642     1.5289542261819653 1.5289542261819653 -38.414266202049383 -38.414266202049383
-0.17592592592592593     1.5334096581091230 1.5334096581091230 -38.403043241676215 -38.403043241676215
-0.17542542542542541     1.5378782208791650 1.5378782208791650 -38.391828967712406 -38.391828967712406
-0.17492492492492492     1.5423599425745889 1.5423599425745889 -38.380635821704928 -38.380635821704928
-0.17442442442442443     1.5468548512769527 1.5468548512769527 -38.369476475902609 -38.369476475902609
-0.17392392392392392     1.5513629750756401 1.5513629750756401 -38.358363828235795 -38.358363828235795
-0.17342342342342343     1.5558843420769763 1.5558843420769763 -38.347310996945779 -38.347310996945779
-0.17292292292292291     1.5604189804137156 1.5604189804137156 -38.336331316263468 -38.336331316263468
-0.17242242242242242     1.5649669182546262 1.5649669182546262 -38.325438324948571 -38.325438324948571
-0.17192192192192193     1.5695281838148465 1.5695281838148465 -38.314645767556740 -38.314645767556740
-0.17142142142142142     1.5741028053661341 1.5741028053661341 -38.303967582655979 -38.303967582655979
-0.17092092092092093     1.5786908112476932 1.5786908112476932 -38.293417896805593 -38.293417896805593
-0.17042042042042041     1.5832922298772525 1.5832922298772525 -38.283011016956777 -38.283011016956777
-0.16991991991991992     1.5879070897624941 1.5879070897624941 -38.272761422461400 -38.272761422461400
-0.16941941941941943     1.5925354195128185 1.5925354195128185 -38.262683756684176 -38.262683756684176
-0.16891891891891891     1.5971772478514192 1.5971772478514192 -38.252792818212981 -38.252792818212981
-0.16841841841841843     1.6018326036277095 1.6018326036277095 -38.243103551662614 -38.243103551662614
-0.16791791791791791     1.6065015158300739 1.6065015158300739 -38.233631038067870 -38.233631038067870
-0.16741741741741742     1.6111840135989124 1.6111840135989124 -38.224390484861082 -38.224390484861082
-0.16691691691691693     1.6158801262400622 1.6158801262400622 -38.215397215430897 -38.215397215430897
-0.16641641641641641     1.6205898832384824 1.6205898832384824 -38.206666658258136 -38.206666658258136
-0.16591591591591592     1.6253133142722906 1.6253133142722906 -38.198214335625863 -38.198214335625863
-0.16541541541541541     1.6300504492271102 1.6300504492271102 -38.190055851900397 -38.190055851900397
-0.16491491491491492     1.6348013182106986 1.6348013182106986 -38.182206881380800 -38.182206881380800
-0.16441441441441443     1.6395659515679033 1.6395659515679033 -38.174683155714675 -38.174683155714675
-0.16391391391391391     1.6443443798959108 1.6443443798959108 -38.167500450878030 -38.167500450878030
-0.16341341341341342     1.6491366340597635 1.6491366340597635 -38.160674573718374 -38.160674573718374
-0.16291291291291290     1.6539427452082123 1.6539427452082123 -38.154221348059352 -38.154221348059352
-0.16241241241241242     1.6587627447897808 1.6587627447897808 -38.148156600366733 -38.148156600366733
-0.16191191191191190     1.6635966645691509 1.6635966645691509 -38.142496144975254 -38.142496144975254
-0.16141141141141141     1.6684445366437788 1.6684445366437788 -38.137255768877004 -38.137255768877004
-0.16091091091091092     1.6733063934608026 1.6733063934608026 -38.132451216071658 -38.132451216071658
-0.16041041041041040     1.6781822678341369 1.6781822678341369 -38.128098171480076 -38.128098171480076
-0.15990990990990991     1.6830721929618522 1.6830721929618522 -38.124212244423184 -38.124212244423184
-0.15940940940940940     1.6879762024437561 1.6879762024437561 -38.120808951668174 -38.120808951668174
-0.15890890890890891     1.6928943302991835 1.6928943302991835 -38.117903700044849 -38.117903700044849
-0.15840840840840842     1.6978266109849900 1.6978266109849900 -38.115511768635990 -38.115511768635990
-0.15790790790790790     1.7027730794137519 1.7027730794137519 -38.113648290545264 -38.113648290545264
-0.15740740740740741     1.7077337709721052 1.7077337709721052 -38.112328234247457 -38.112328234247457
-0.15690690690690690     1.7127087215392756 1.7127087215392756 -38.111566384526441 -38.111566384526441
-0.15640640640640641     1.7176979675057467 1.7176979675057467 -38.111377323006501 -38.111377323006501
-0.15590590590590592     1.7227015457920591 1.7227015457920591 -38.111775408283613 -38.111775408283613
-0.15540540540540540     1.7277194938677154 1.7277194938677154 -38.112774755664020 -38.112774755664020
-0.15490490490490491     1.7327518497701995 1.7327518497701995 -38.114389216517736 -38.114389216517736
-0.15440440440440439     1.7377986521240822 1.7377986521240822 -38.116632357255874 -38.116632357255874
-0.15390390390390390     1.7428599401601628 1.7428599401601628 -38.119517437940694 -38.119517437940694
-0.15340340340340342     1.7479357537346822 1.7479357537346822 -38.123057390538953 -38.123057390538953
-0.15290290290290290     1.7530261333485582 1.7530261333485582 -38.127264796828975 -38.127264796828975
-0.15240240240240241     1.7581311201666041 1.7581311201666041 -38.132151865973043 -38.132151865973043
-0.15190190190190189     1.7632507560367841 1.7632507560367841 -38.137730411767777 -38.137730411767777
-0.15140140140140140     1.7683850835093478 1.7683850835093478 -38.144011829585409 -38.144011829585409
-0.15090090090090091     1.7735341458559997 1.7735341458559997 -38.151007073020118 -38.151007073020118
-0.15040040040040040     1.7786979870889112 1.7786979870889112 -38.158726630254094 -38.158726630254094
-0.14989989989989991     1.7838766519796714 1.7838766519796714 -38.167180500159404 -38.167180500159404
-0.14939939939939939     1.7890701860780724 1.7890701860780724 -38.176378168151857 -38.176378168151857
-0.14889889889889890     1.7942786357307714 1.7942786357307714 -38.186328581814571 -38.186328581814571
-0.14839839839839841     1.7995020480997403 1.7995020480997403 -38.197040126309659 -38.197040126309659
-0.14789789789789790     1.8047404711805204 1.8047404711805204 -38.208520599597094 -38.208520599597094
-0.14739739739739741     1.8099939538202312 1.8099939538202312 -38.220777187481580 -38.220777187481580
-0.14689689689689689     1.8152625457353251 1.8152625457353251 -38.233816438507745 -38.233816438507745
-0.14639639639639640     1.8205462975290108 1.8205462975290108 -38.247644238727062 -38.247644238727062
-0.14589589589589591     1.8258452607084008 1.8258452607084008 -38.262265786358313 -38.262265786358313
-0.14539539539539539     1.8311594877012516 1.8311594877012516 -38.277685566367097 -38.277685566367097
-0.14489489489489490     1.8364890318723461 1.8364890318723461 -38.293907324988730 -38.293907324988730
-0.14439439439439439     1.8418339475394447 1.8418339475394447 -38.310934044221334 -38.310934044221334
-0.14389389389389390     1.8471942899887661 1.8471942899887661 -38.328767916315947 -38.328767916315947
-0.14339339339339338     1.8525701154900132 1.8525701154900132 -38.347410318292752 -38.347410318292752
-0.14289289289289289     1.8579614813108185 1.8579614813108185 -38.366861786512331 -38.366861786512331
-0.14239239239239240     1.8633684457307063 1.8633684457307063 -38.387121991333153 -38.387121991333153
-0.14189189189189189     1.8687910680543764 1.8687910680543764 -38.408189711886415 -38.408189711886415
-0.14139139139139140     1.8742294086244329 1.8742294086244329 -38.430062811002017 -38.430062811002017
-0.14089089089089088     1.8796835288333713 1.8796835288333713 -38.452738210319147 -38.452738210319147
-0.14039039039039039     1.8851534911349137 1.8851534911349137 -38.476211865617060 -38.476211865617060
-0.13988988988988990     1.8906393590545734 1.8906393590545734 -38.500478742402741 -38.500478742402741
-0.13938938938938938     1.8961411971994206 1.8961411971994206 -38.525532791793225 -38.525532791793225
-0.13888888888888890     1.9016590712670578 1.9016590712670578 -38.551366926731376 -38.551366926731376
-0.13838838838838838     1.9071930480536918 1.9071930480536918 -38.577972998576215 -38.577972998576215
-0.13788788788788789     1.9127431954613257 1.9127431954613257 -38.605341774108787 -38.605341774108787
-0.13738738738738740     1.9183095825039875 1.9183095825039875 -38.633462912997231 -38.633462912997231
-0.13688688688688688     1.9238922793129583 1.9238922793129583 -38.662324945765263 -38.662324945765263
-0.13638638638638639     1.9294913571410175 1.9294913571410175 -38.691915252310309 -38.691915252310309
-0.13588588588588588     1.9351068883655269 1.9351068883655269 -38.722220041018090 -38.722220041018090
-0.13538538538538539     1.9407389464904956 1.9407389464904956 -38.753224328523473 -38.753224328523473
-0.13488488488488490     1.9463876061473968 1.9463876061473968 -38.784911920167076 -38.784911920167076
-0.13438438438438438     1.9520529430948290 1.9520529430948290 -38.817265391200188 -38.817265391200188
-0.13388388388388389     1.9577350342169089 1.9577350342169089 -38.850266068791555 -38.850266068791555
-0.13338338338338337     1.9634339575203983 1.9634339575203983 -38.883894014891141 -38.883894014891141
-0.13288288288288289     1.9691497921304277 1.9691497921304277 -38.918128010008040 -38.918128010008040
-0.13238238238238240     1.9748826182849237 1.9748826182849237 -38.952945537961227 -38.952945537961227
-0.13188188188188188     1.9806325173275525 1.9806325173275525 -38.988322771663668 -38.988322771663668
-0.13138138138138139     1.9863995716991978 1.9863995716991978 -39.024234560002441 -39.024234560002441
-0.13088088088088087     1.9921838649279497 1.9921838649279497 -39.060654415878830 -39.060654415878830
-0.13038038038038038     1.9979854816175295 1.9979854816175295 -39.097554505475003 -39.097554505475003
-0.12987987987987987     2.0038045074340856 2.0038045074340856 -39.134905638816036 -39.134905638816036
-0.12937937937937938     2.0096410290913735 2.0096410290913735 -39.172677261696705 -39.172677261696705
-0.12887887887887889     2.0154951343342491 2.0154951343342491 -39.210837449046906 -39.210837449046906
-0.12837837837837837     2.0213669119204063 2.0213669119204063 -39.249352899809821 -39.249352899809821
-0.12787787787787788     2.0272564516003779 2.0272564516003779 -39.288188933410389 -39.288188933410389
-0.12737737737737737     2.0331638440956890 2.0331638406836126 -39.327309487893565 -39.299287564055106
-0.12687687687687688     2.0390891810751759 2.0390891455307316 -39.366677119814412 -39.305339468072205
-0.12637637637637639     2.0450325551294317 2.0450324242812021 -39.406253005964658 -39.311399040286858
-0.12587587587587587     2.0509940597432772 2.0509937352428622 -39.445996947022742 -39.317407019112601
-0.12537537537537538     2.0569737892663116 2.0569731369114730 -39.485867373217474 -39.323421329181969
-0.12487487487487488     2.0629718388814142 2.0629706879719341 -39.525821352097395 -39.329413380098956
-0.12437437437437437     2.0689883045712514 2.0689864472982706 -39.565814598501589 -39.335383507589633
-0.12387387387387387     2.0750232830826842 2.0750204739540870 -39.605801486830131 -39.341355561524146
-0.12337337337337337     2.0810768718890769 2.0810728271934105 -39.645735065715009 -39.347282836653697
-0.12287287287287288     2.0871491691504969 2.0871435664605107 -39.685567075196147 -39.353210420242277
-0.12237237237237238     2.0932402736717197 2.0932327513909517 -39.725247966509251 -39.359116324597593
-0.12187187187187187     2.0993502848580872 2.0993404418116919 -39.764726924595919 -39.365001028130351
-0.12137137137137137     2.1054793026691079 2.1054666977415271 -39.803951893449522 -39.370880685142609
-0.12087087087087087     2.1116274275698950 2.1116115793918593 -39.842869604412876 -39.376724366271546
-0.12037037037037038     2.1177947604802783 2.1177751471666739 -39.881425607547854 -39.382561096797744
-0.11986986986986987     2.1239814027217458 2.1239574616634482 -39.919564306199277 -39.388377126693527
-0.11936936936936937     2.1301874559620138 2.1301585836733286 -39.957228994879188 -39.394173043043921
-0.11886886886886887     2.1364130221573969 2.1363785741816610 -39.994361900600332 -39.399955733181336
-0.11836836836836837     2.1426582034928456 2.1426174943685559 -40.030904227790650 -39.405713239339356
-0.11786786786786788     2.1489231023196775 2.1488754056091692 -40.066796206924096 -39.411455347449319
-0.11736736736736737     2.1552078210910777 2.1551523694743326 -40.101977147004895 -39.417178138445571
-0.11686686686686687     2.1615124622952795 2.1614484477309590 -40.136385492045854 -39.422882289371948
-0.11636636636636637     2.1678371283864570 2.1677637023425271 -40.169958881683726 -39.428563901779853
-0.11586586586586586     2.1741819217134277 2.1740981954695333 -40.202634216076483 -39.434233061882885
-0.11536536536536536     2.1805469444460348 2.1804519894700740 -40.234347725229682 -39.439877243073852
-0.11486486486486487     2.1869322984993982 2.1868251469001856 -40.265035042900934 -39.445503898212024
-0.11436436436436437     2.1933380854559581 2.1932177305144553 -40.294631285232953 -39.451113832334471
-0.11386386386386387     2.1997644064853721 2.1996298032665633 -40.323071134265959 -39.456690860423379
-0.11336336336336336     2.2062113622623354 2.2060614283094915 -40.350288926481966 -39.462269966254738
-0.11286286286286286     2.2126790528823492 2.2125126689965451 -40.376218746532317 -39.467813555876845
-0.11236236236236237     2.2191675777755120 2.2189835888813145 -40.400794526300501 -39.473341803511360
-0.11186186186186187     2.2256770356183924 2.2254742517185613 -40.423950149449951 -39.478855592707632
-0.11136136136136136     2.2322075242440227 2.2319847214647610 -40.445619561605660 -39.484325335641209
-0.11086086086086086     2.2387591405501976 2.2385150622781498 -40.465736886315355 -39.489813210975953
-0.11036036036036036     2.2453319804060148 2.2450653385201402 -40.484236546932436 -39.495254256773521
-0.10985985985985985     2.2519261385568941 2.2516356147549210 -40.501053394558603 -39.500682532691762
-0.10935935935935936     2.2585417085281065 2.2582259557506261 -40.516122842178383 -39.506098959594574
-0.10885885885885886     2.2651787825269594 2.2648364264799481 -40.529381005111773 -39.511459655890178
-0.10835835835835836     2.2718374513437181 2.2714670921198810 -40.540764847901968 -39.516855700466607
-0.10785785785785786     2.2785178042515271 2.2781180180537199 -40.550212337747908 -39.522193168323469
-0.10735735735735735     2.2852199289052844 2.2847892698701697 -40.557662604578638 -39.527520724261365
-0.10685685685685686     2.2919439112398177 2.2914809133648681 -40.563056107856049 -39.532839340836723
-0.10635635635635636     2.2986898353674365 2.2981930145410572 -40.566334810177452 -39.538090443864931
-0.10585585585585586     2.3054577834750143 2.3049256396090634 -40.567442357734670 -39.543394591324677
-0.10535535535535535     2.3122478357209499 2.3116788549888279 -40.566324267668179 -39.548628485529790
-0.10485485485485485     2.3190600701319934 2.3184527273085989 -40.562928122335457 -39.553855522333428
-0.10435435435435436     2.3258945625003520 2.3252473234067765 -40.557203770491597 -39.559076663470940
-0.10385385385385386     2.3327513862812661 2.3320627103326630 -40.549103535355002 -39.564219009035376
-0.10335335335335336     2.3396306124911881 2.3388989553456971 -40.538582429506135 -39.569431775837742
-0.10285285285285285     2.3465323096070216 2.3457561259185011 -40.525598376537715 -39.574563244871001
-0.10235235235235235     2.3534565434665455 2.3526342897351897 -40.510112439343317 -39.579690979133829
-0.10185185185185186     2.3604033771704032 2.3595335146935521 -40.492089054897320 -39.584815888811988
-0.10135135135135136     2.3673728709859292 2.3664538689058321 -40.471496275343227 -39.589851927728247
-0.10085085085085085     2.3743650822531626 2.3733954206978027 -40.448306015165343 -39.594974349531682
-0.10035035035035035     2.3813800652934014 2.3803582386123052 -40.422494304178585 -39.600005823949218
-9.9849849849849848E-002 2.3884178713205557 2.3873423914071541 -40.394041546023260 -39.605036595432843
