-0.02 -7.456125912114  0.001251904699      
-0.04 -7.454304152330  0.001382358556      
-0.06 -7.452819193583  0.001356658702      
-0.08 -7.452184709535  0.001376045826      
-0.10 -7.450649350837  0.001400709195      
-0.12 -7.450013906237  0.001437627611      
-0.14 -7.448712500899  0.001436754224      
-0.16 -7.449508314945  0.001444944810      
-0.18 -7.446778206307  0.001535735471      
-0.20 -7.450185220325  0.001504023772      
-0.22 -7.445640663403  0.001611848047      
-0.24 -7.446378396428  0.001584715476      
-0.26 -7.446630800728  0.001615568663      
-0.28 -7.443344498560  0.001611101884      
-0.30 -7.447593717630  0.001606628514      
-0.32 -7.443982902331  0.001711760955      
-0.34 -7.444938725482  0.001669620154      
-0.36 -7.443900281635  0.001680168315      
-0.38 -7.437863812434  0.001796227325      
-0.40 -7.437164873540  0.001750031019      
-0.42 -7.440243822171  0.001958129406      
-0.44 -7.437802242581  0.001911475789      
-0.46 -7.441808919774  0.001929178620      
-0.48 -7.438942844584  0.002049366848      
-0.50 -7.439535864053  0.002002021914      
-0.52 -7.439463019862  0.002037403694      
-0.54 -7.439113468537  0.002141169316      
-0.56 -7.438819910183  0.002120716168      
-0.58 -7.437250903916  0.002171970210      
-0.60 -7.434903407600  0.002312095754      
-0.62 -7.435418610579  0.002164149806      
-0.64 -7.431533445335  0.002268439946      
-0.66 -7.436954105114  0.002230549096      
-0.68 -7.435294344712  0.002368909669      
-0.70 -7.434086082034  0.002456427414      
-0.72 -7.433445584310  0.002399091217      
-0.74 -7.436857155345  0.002426811876      
-0.76 -7.429460721237  0.002622928347      
-0.78 -7.438025356845  0.002579976151      
-0.80 -7.430994869003  0.002578833762      
-0.82 -7.435491389024  0.002631228629      
-0.84 -7.431734166513  0.002704561599      
-0.86 -7.435819248021  0.002818631934      
-0.88 -7.440250066644  0.002757393326      
-0.90 -7.440643226078  0.002810367353      
-0.92 -7.437922349172  0.002829954215      
-0.94 -7.438434121214  0.002942553335      
-0.96 -7.437028424041  0.002908685660      
-0.98 -7.435018908453  0.002950439862      
-1.00 -7.433764816461  0.003027743115      
-1.02 -7.438859884492  0.003123972375      
-1.04 -7.437501042614  0.003134552391      
-1.06 -7.436216452561  0.003277383220      
-1.08 -7.434853883256  0.003321388536      
-1.10 -7.438242061018  0.003454190229      
-1.12 -7.437615281501  0.003302413355      
-1.14 -7.440621805199  0.003358270985      
-1.16 -7.443126026592  0.003468066858      
-1.18 -7.435814423995  0.003493043424      
-1.20 -7.436866465695  0.003439018088      
-1.22 -7.440922995807  0.003385470641      
-1.24 -7.442088141326  0.003519368562      
-1.26 -7.438548630568  0.003474168169      
-1.28 -7.442013161095  0.003632945738      
-1.30 -7.444139249801  0.003691148128      
-1.32 -7.443284886641  0.003802636327      
-1.34 -7.444883681326  0.003755639849      
-1.36 -7.443180571585  0.003903352002      
-1.38 -7.441824136066  0.003897381240      
-1.40 -7.444537962180  0.003906381995      
-1.42 -7.444415822857  0.003924146908      
-1.44 -7.448137346543  0.004124123630      
-1.46 -7.452233859473  0.004043178734      
-1.48 -7.447644832824  0.004086443204      
-1.50 -7.445799939035  0.004305151386      
-1.52 -7.448788248198  0.004134521310      
