-3.0    9.328235747540159    -8.352126347802061
-2.9    8.707817678737683    -8.288766605436397
-2.8    8.107344763008314    -8.227717771066978
-2.7    7.526981741562593    -8.168979844693805
-2.6    6.9668967283597265    -8.112552826316877
-2.5    6.427261210108611    -8.058436715936196
-2.4    5.90825004626721    -8.00663151355176
-2.3    5.410041469042582    -7.95713721916357
-2.2    4.932817083391068    -7.909953832771628
-2.1    4.476761867018051    -7.86508135437593
-2.0    4.042064170378174    -7.822519783976479
-1.9    3.6289157166753903    -7.7822691215732736
-1.7999999999999998    3.237511601862364    -7.744329367166316
-1.7    2.8680502946414292    -7.7087005207556025
-1.5999999999999999    2.5207336364639445    -7.675382582341135
-1.5    2.1957668415303284    -7.644375551922914
-1.4    1.8933584967904382    -7.61567942950094
-1.2999999999999998    1.6137205619429664    -7.58929421507521
-1.2    1.357068369436022    -7.5652199086457275
-1.0999999999999999    1.123620624466855    -7.543456510212491
-1.0    0.9135994049818581    -7.5240040197755
-0.8999999999999999    0.7272301616765706    -7.506862437334755
-0.7999999999999998    0.5647417179957618    -7.492031762890257
-0.6999999999999997    0.42636627013338596    -7.479511996442003
-0.5999999999999996    0.31233938703251557    -7.469303137989997
-0.5    0.2229000103854559    -7.461405187534236
-0.3999999999999999    0.1582904546336554    -7.455818145074722
-0.2999999999999998    0.11875640696776762    -7.452542010611453
-0.19999999999999973    0.10454692732759857    -7.4515767841444305
-0.09999999999999964    0.11591444840214306    -7.4529224656736535
0.0    0.1531147756295699    -7.456579055199123
0.10000000000000009    0.21640708719723362    -7.462546552720839
0.20000000000000018    0.3060539340416518    -7.470824958238801
0.30000000000000027    0.42232123984853137    -7.4814142717530085
0.40000000000000036    0.5654783010527251    -7.494314493263462
0.5    0.7357977868383394    -7.509525622770161
0.6000000000000001    0.9335557391385797    -7.527047660273108
0.7000000000000002    1.1590315726358262    -7.5468806057723
0.8000000000000003    1.412508074761731    -7.569024459267737
0.9000000000000004    1.6942714056970234    -7.593479220759421
1.0    2.0046110983716035    -7.62024489024735
1.1000000000000005    2.34382005846468    -7.649321467731527
1.2000000000000002    2.7121945644044976    -7.680708953211948
1.2999999999999998    3.110034267368542    -7.714407346688616
1.4000000000000004    3.5376421912834397    -7.75041664816153
1.5    3.99532473282504    -7.78873685763069
1.6000000000000005    4.483391661418197    -7.829367975096097
1.7000000000000002    5.002156119237409    -7.872310000557748
1.8000000000000007    5.551934621205831    -7.917562934015647
1.9000000000000004    6.133047054996061    -7.965126775469791
2.0    6.745816681029758    -8.01500152492018
2.1000000000000005    7.39057013247787    -8.067187182366817
2.2    8.067637415260153    -8.121683747809698
2.3000000000000007    8.777351908046509    -8.178491221248828
2.4000000000000004    9.52005036225478    -8.237609602684202
2.5    10.296072902052877    -8.299038892115822
2.6000000000000005    11.105763024357453    -8.36277908954369
2.7    11.94946759883446    -8.428830194967802
2.8000000000000007    12.827536867899138    -8.497192208388158
2.9000000000000004    13.740324446715611    -8.567865129804762
3.0    14.688187323197498    -8.640848959217614
