-3.0 12.196693780737  0.044107640050
-2.9 11.368106930723  0.046278141720
-2.8 10.579033526865  0.052282806419
-2.7 9.845474679213  0.047100276676
-2.6 9.021154702744  0.029801696163
-2.5 8.287705713537  0.036587407565
-2.4 7.567062138975  0.038710946417
-2.3 6.959643147014  0.026081544874
-2.2 6.338031027309  0.030214211984
-2.1 5.722512648908  0.027298431238
-2.0 5.180942176056  0.021567601099
-1.9 4.642236185609  0.011170582620
-1.8 4.106866263417  0.019660331558
-1.7 3.633212642455  0.010022971357
-1.6 3.186059660053  0.016970390307
-1.5 2.749154575996  0.010878012449
-1.4 2.370019774575  0.006587049445
-1.3 2.033193247175  0.006000882473
-1.2 1.688009766408  0.004933467674
-1.1 1.395961752918  0.005075153094
-1.0 1.129165434353  0.005135141715
-0.9 0.900587804036  0.004403018741
-0.8 0.693529522007  0.003118488390
-0.7 0.521116339299  0.001740465212
-0.6 0.377388274956  0.001166562764
-0.5 0.269635159159  0.001003609538
-0.4 0.190060856927  0.000922481249
-0.3 0.142728650130  0.000484894233
-0.2 0.126595525115  0.000339935158
-0.1 0.142382691271  0.000395521967
0.0 0.189183609894  0.000327729505
0.1 0.268819322746  0.000833671424
0.2 0.379427769235  0.001084244863
0.3 0.523325303010  0.000796742794
0.4 0.700214530556  0.002165081145
0.5 0.906560270739  0.001527093214
0.6 1.147201557749  0.003020660844
0.7 1.420783442155  0.003068389765
0.8 1.733298423543  0.003577820636
0.9 2.060241837338  0.004763230672
1.0 2.431033156584  0.008474826303
1.1 2.849614577117  0.008173492543
1.2 3.284119731550  0.009019931341
1.3 3.749096192140  0.012176559806
1.4 4.268946386706  0.011102538592
1.5 4.816301298597  0.012706864046
1.6 5.375293219260  0.010709582777
1.7 5.973014337081  0.013554625119
1.8 6.603568302155  0.021443305391
1.9 7.301334123234  0.016354940186
2.0 8.013675612426  0.030707420444
2.1 8.747495222795  0.024460114441
2.2 9.520110532805  0.036019326196
2.3 10.391829445108  0.045040107561
2.4 11.286063003643  0.035703585318
2.5 12.158199912581  0.033143845747
2.6 13.052527208471  0.057177541446
2.7 13.942016477408  0.055782152398
2.8 15.106461173803  0.044470403147
2.9 16.109118142566  0.057090890373
3.0 17.116390881894  0.050446127012
