-0.1   -7.453060640255     0.000530036463    
-0.2   -7.451457266795     0.000498231449    
-0.3   -7.452294384632     0.000535559749    
-0.4   -7.456237986919     0.000617731654    
-0.5   -7.460616575994     0.000733896276    
-0.6   -7.469609631406     0.000856766132    
-0.7   -7.479195131692     0.001039734864    
-0.8   -7.490931281679     0.001183223596    
-0.9   -7.504936844645     0.001332081516    
-1.0   -7.524434507739     0.001484937117    
-1.1   -7.543149504618     0.001679483942    
-1.2   -7.564365651614     0.001843346757    
-1.3   -7.586521805778     0.001997837521    
-1.4   -7.617666002356     0.002155144123    
-1.5   -7.645971542165     0.002369347919    
-1.6   -7.672108408570     0.002540280488    
-1.7   -7.710577110940     0.002663741019    
-1.8   -7.741342660060     0.002871941367    
-1.9   -7.778895644837     0.003081442231    
-2.0   -7.818408214977     0.003241472617    
-2.1   -7.862275927620     0.003349281753    
-2.2   -7.908498632975     0.003552899174    
-2.3   -7.959922508679     0.003640740725    
-2.4   -8.006305525235     0.003918252440    
-2.5   -8.061738743724     0.004022069458    
-2.6   -8.107330378137     0.004215061634    
-2.7   -8.161591755862     0.004477120624    
-2.8   -8.225429787213     0.004528579328    
-2.9   -8.283377189668     0.004784813577    
-3.0   -8.348676059165     0.005017420217    
0.0   -7.457188323671     0.000619623597     
0.1   -7.463936300329     0.000733291933     
0.2   -7.469524028559     0.000869455405     
0.3   -7.481082620637     0.001014784303     
0.4   -7.496051093855     0.001180802374     
0.5   -7.509336697695     0.001342165929     
0.6   -7.529329327514     0.001534842038     
0.7   -7.547206631419     0.001687746461     
0.8   -7.573962119821     0.001836955701     
0.9   -7.591228631912     0.001985760736     
1.0   -7.619246395279     0.002205487833     
1.1   -7.651199786906     0.002359106814     
1.2   -7.680232145240     0.002585027502     
1.3   -7.716327410510     0.002746550023     
1.4   -7.753511651057     0.002927203348     
1.5   -7.792045567219     0.003146749636     
1.6   -7.829931730020     0.003315319310     
1.7   -7.867938444354     0.003398899606     
1.8   -7.920514147261     0.003604123307     
1.9   -7.969762449494     0.003837221559     
2.0   -8.019284468199     0.003943407541     
2.1   -8.067054873229     0.004267229711     
2.2   -8.120934809730     0.004404687371     
2.3   -8.184207591767     0.004591118698     
2.4   -8.240470579118     0.004676370077     
2.5   -8.305871747290     0.004973210237     
2.6   -8.365170142147     0.005074570196     
2.7   -8.423189675091     0.005298219113     
2.8   -8.506289891972     0.005506124752     
2.9   -8.581568253678     0.005708415491     
3.0   -8.636776400821     0.005887234518     
