-3.0 5.864547466485  0.083089755785
-2.9 5.379662855231  0.054606689145
-2.8 5.045110419598  0.046687681881
-2.7 4.826032782759  0.055257788603
-2.6 4.454325167213  0.041133061072
-2.5 4.269929787333  0.050280995370
-2.4 3.881604077010  0.031526315145
-2.3 3.582326025498  0.023229564545
-2.2 3.327908710908  0.022622408930
-2.1 3.087480052864  0.027477832477
-2.0 2.799139593953  0.020512583796
-1.9 2.544139301462  0.024678330479
-1.8 2.345608663165  0.011767198114
-1.7 2.100128072263  0.018866667811
-1.6 1.927576027230  0.017442456992
-1.5 1.733202383936  0.018949079915
-1.4 1.556195759103  0.010482221955
-1.3 1.366147662728  0.013222430445
-1.2 1.216377233944  0.013694649817
-1.1 1.067183865867  0.009664369235
-1.0 0.919503374903  0.004633610373
-0.9 0.805420769135  0.008177311848
-0.8 0.678925154016  0.003771146736
-0.7 0.568108551421  0.003357726850
-0.6 0.483709664392  0.004508703275
-0.5 0.392592633430  0.002349815075
-0.4 0.324996991748  0.001796675869
-0.3 0.267134837044  0.001599335039
-0.2 0.218868175809  0.001085884081
-0.1 0.183545867438  0.001158941492
 0.0 0.163115274486  0.000840548292
 0.1 0.154421605946  0.001684300046
 0.2 0.152599221841  0.001128550407
 0.3 0.168339396098  0.001323834459
 0.4 0.193475598118  0.001314994996
 0.5 0.236197401320  0.001953429480
 0.6 0.283171789880  0.002040369742
 0.7 0.354388614269  0.002005763842
 0.8 0.437377024077  0.004473434942
 0.9 0.523242256082  0.006262344185
 1.0 0.624590620040  0.006607290900
 1.1 0.734576150843  0.008160256762
 1.2 0.870660349769  0.012150629981
 1.3 1.026460588596  0.008906749088
 1.4 1.183352828995  0.010901719437
 1.5 1.340856772461  0.013244346760
 1.6 1.530338006804  0.011398435957
 1.7 1.735397239348  0.014066298392
 1.8 1.940898216676  0.015888749646
 1.9 2.170444381860  0.019054821054
 2.0 2.406021094985  0.020720015618
 2.1 2.640214469960  0.020123560938
 2.2 2.921607856147  0.020943393275
 2.3 3.211911821775  0.033111093059
 2.4 3.557353726615  0.052223374080
 2.5 3.764760963591  0.033069358482
 2.6 4.174129262205  0.039459528098
 2.7 4.580464710720  0.057921714723
 2.8 4.904956800900  0.049319843185
 2.9 5.241970336819  0.047559884442
 3.0 5.620988808332  0.046728187204
