# r mp2
0.1  -54.405595348513465  -54.552363730753122
0.2  -54.427682900925518  -54.562541104802889
0.3  -54.461541239697269  -54.572351362676940
0.4  -54.520190657346880  -54.593962335789449
0.5  -54.609174380156070  -54.621305703890613
0.6  -54.724720857372006  -54.646361503957785
0.7  -54.858925414330855  -54.676755373402727
0.8  -55.002466856032733  -54.724639472563915
0.9  -55.146122260995810  -54.793369091382836
1.0  -55.281917644640359  -54.875408053642929
