0.1    -54.407496051687374    -54.564986195060186
0.2    -54.429532561835529    -54.571026891624335
0.3    -54.463692777569051    -54.574319269525866
0.4    -54.522655234163693    -54.581930443706945
0.5    -54.611903653689986    -54.595079157927479
0.6    -54.727588147229199    -54.623086414750929
0.7    -54.861831364903267    -54.668482509479063
0.8    -55.005399879281391    -54.722308548049270
0.9    -55.149072116364984    -54.775534381136417
1.0    -55.284804670696829    -54.824630733614541
